Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,Random Pick with Weight,100.0,0.004921190432880283,https://leetcode.com/problems/random-pick-with-weight,"Array, Math, Binary Search, Prefix Sum, Randomized"
MEDIUM,Number of Provinces,93.2,0.007093692971150773,https://leetcode.com/problems/number-of-provinces,"Depth-First Search, Breadth-First Search, Union-Find, Graph Theory"
MEDIUM,Maximum Subarray Sum with One Deletion,93.2,0.004915490997837769,https://leetcode.com/problems/maximum-subarray-sum-with-one-deletion,"Array, Dynamic Programming"
MEDIUM,Multiply Strings,90.4,0.004462395811409853,https://leetcode.com/problems/multiply-strings,"Math, String, Simulation"
HARD,Wildcard Matching,90.4,0.0032623626421706474,https://leetcode.com/problems/wildcard-matching,"String, Dynamic Programming, Greedy, Recursion"
MEDIUM,Longest String Chain,90.4,0.006339639238225504,https://leetcode.com/problems/longest-string-chain,"Array, Hash Table, Two Pointers, String, Dynamic Programming, Sorting"
MEDIUM,Game of Life,90.4,0.0072943073295038885,https://leetcode.com/problems/game-of-life,"Array, Matrix, Simulation"
EASY,Power of Four,90.4,0.005247289411061193,https://leetcode.com/problems/power-of-four,"Math, Bit Manipulation, Recursion"
EASY,Intersection of Two Arrays,90.4,0.007820170589133429,https://leetcode.com/problems/intersection-of-two-arrays,"Array, Hash Table, Two Pointers, Binary Search, Sorting"
MEDIUM,Maximum Sum Circular Subarray,90.4,0.005115705754723952,https://leetcode.com/problems/maximum-sum-circular-subarray,"Array, Divide and Conquer, Dynamic Programming, Queue, Monotonic Queue"
HARD,Parallel Courses III,83.6,0.006681007096628293,https://leetcode.com/problems/parallel-courses-iii,"Array, Dynamic Programming, Graph Theory, Topological Sort, Directed Acyclic Graph"
HARD,Word Search II,83.6,0.0038787521659781653,https://leetcode.com/problems/word-search-ii,"Array, String, Backtracking, Trie, Matrix"
HARD,Merge k Sorted Lists,67.3,0.006029411849278554,https://leetcode.com/problems/merge-k-sorted-lists,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort, Tournament Sort"
HARD,Minimum Space Wasted From Packaging,67.3,0.003374687595519356,https://leetcode.com/problems/minimum-space-wasted-from-packaging,"Array, Binary Search, Sorting, Prefix Sum"
MEDIUM,Design Memory Allocator,67.3,0.005055770544047347,https://leetcode.com/problems/design-memory-allocator,"Array, Hash Table, Design, Simulation"
EASY,Valid Parentheses,67.3,0.004472570758542255,https://leetcode.com/problems/valid-parentheses,"String, Stack, Bracket Sequences"
MEDIUM,Meeting Rooms II,57.7,0.00527767860798182,https://leetcode.com/problems/meeting-rooms-ii,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
MEDIUM,Number of Islands,57.7,0.006496058615499655,https://leetcode.com/problems/number-of-islands,"Array, Depth-First Search, Breadth-First Search, Union-Find, Matrix"
MEDIUM,House Robber III,57.7,0.00562234293063795,https://leetcode.com/problems/house-robber-iii,"Dynamic Programming, Tree, Depth-First Search, Binary Tree, DP on Trees"
